902584 1.08047e+07 3.63798e-12
1.84914e+06 2.3812e+07 -3.63798e-12
754420 2.54194e+07 3.63798e-12
759396 6.97313e+07 0
1.0613e+06 1.00605e+07 0
907112 7.37628e+07 0
607992 6.17104e+07 0
1.38556e+06 1.80656e+07 0
2.56603e+06 5.33073e+07 1.45519e-11
1.38539e+06 4.39006e+07 3.63798e-12
