48616 2.87082e+06 1.45519e-11
47708 4.55579e+07 7.27596e-12
51364 5.74129e+06 0
59000 5.45386e+06 0
70048 3.94673e+06 -2.91038e-11
83076 1.85799e+07 -5.82077e-11
70588 2.04311e+07 0
69804 4.19299e+06 0
58564 4.11609e+06 0
47628 1.10017e+07 0
