7.47315e+07 2.56464e+08 1.81899e-12
9.6947e+07 3.66223e+08 0
3.29101e+07 1.97215e+08 0
8.77972e+07 2.63228e+08 0
4.28968e+07 2.78678e+08 0
9.83272e+07 1.02058e+08 0
7.58654e+07 1.79191e+08 0
7.38101e+07 1.54082e+08 3.63798e-12
3.75646e+08 2.44952e+08 0
1.60338e+08 1.89491e+08 -7.27596e-12
